pattern,category,analogy_score,lexical_analogy,structure_analogy,target1_id1,target1_id2,target1_target,target1_title1,target1_title2,target1_attributes1,target1_attributes2,target1_numbers1,target1_numbers2,target1_codes1,target1_codes2,target1_shared_title_tokens,target1_s2_score,target1_catboost_score,target1_title_token_jaccard,target1_numeric_context_conflict_count,target1_unit_conflict_count,target1_code_conflict,target1_model_conflict,target1_memory_conflict,target1_color_conflict,target1_sku_human_asymmetry,target1_token_budget_hit,target0_id1,target0_id2,target0_target,target0_title1,target0_title2,target0_attributes1,target0_attributes2,target0_numbers1,target0_numbers2,target0_codes1,target0_codes2,target0_shared_title_tokens,target0_s2_score,target0_catboost_score,target0_title_token_jaccard,target0_numeric_context_conflict_count,target0_unit_conflict_count,target0_code_conflict,target0_model_conflict,target0_memory_conflict,target0_color_conflict,target0_sku_human_asymmetry,target0_token_budget_hit,manual_policy_verdict,manual_comment
model_conflict,Автотовары,0.5858837590757917,0.5372129613189643,0.7318961523462739,755914384904,214748381772,1.0,колодки тормозные дисковые задние lynxauto bd7602,колодки тормозные lynxauto bd7611,альтернативные артикулы товара: hn-142c;np1046;pf-1142c;adb0388;ckt-120;gdb872;04466-22090;04466-30010;04466-yzzc1;36626;51-02-206;akd-1147;av914;bb0118;d2042;d2062;dfp872;j3612006;jbp0218;ms-1142;pn1142;sn764;sp1123;tabp2187;adb0388hd;ckt-110;9412;p 83 017;2000401;gdb777;0 986 460 040;0986495330;04466-14010;04466-14030;0446614090;0446614100;04466-22020;04466-22030;04466-22040;04466-22070;04466-22080;04466-22110;0446622120;04466-40010;04466-40020;04466-40030;04492-14080;04492-14081;04492-14090;04492-14100;04492-14110;04492-14120;04492-14130;04492-22030;04492-22040;04492-22041;04492-22042;04492-22043;04492-22050;04492-22060;04492-22070;04492-22080;04492-22090;04492-22100;04492-22101;04492-22…,"бренд: lynxauto; артикул производителя: bd7611; oem: нет; тип: дисковые; год выпуска: 1991-1997; марка автомобиля: toyota; модель автомобиля: camry седан iii; место установки: передняя ось; аналоги: bd-7611; sn641; akd-1149; adb0923; cd2102; примечание: внешний вид изделия может отличаться от фотографий; датчик износа: нет; колодки стояночного тормоза: нет; вес, кг: 1.385; высота, мм: 46; длина, мм: 144.4; толщина, мм: 15.5; код товара: 600002809698",0 | 017 | 02 | 040 | 04466 | 0446614090 | 0446614100 | 0446622120 | 04492 | 0986495330 | 110 | 1142 | 1147 | 120 | 14010 | 14030 | 14080 | 14081 | 14090 | 14100 | 14110 | 14120 | 14130 | 2000401 | 206 | 2104 | 22020 | 22030 | 22040 | 22041 | 22042 | 22043 | 22050 | 22060 | 22070 | 22080 | 22090 | 22100 | 22101 | 22110 | 22111 | 22120 | 22121 | 22130 | 22131 | 22140 | 22141 | 224521 | 30010 | 30080 | 30100 | 30101 | 30102 | 30110 | 30111 | 30120 | 30130 | 36626 | 40010 | 40020 | 40030 | 4117 | 460 | 51 | 51206 | 83 | 9412 | 986,1.385 | 1149 | 144.4 | 15.5 | 1991 | 1997 | 46 | 600002809698 | 7611,04466yzzc1 | adb0388 | adb0388hd | adt34221 | akd1147 | an227k | an227ke | av914 | bb0118 | bd7602 | bs2104 | ckt110 | ckt120 | d2042 | d2062 | dbp477 | dfp872 | fdb477 | gdb777 | gdb872 | gk1133 | hn142c | j3612006 | jbp0218 | lp577 | ms1142 | np1046 | pf1142c | pn1142 | pp206af | sn764 | sp1123 | t361a06 | tabp2187,adb0923 | akd1149 | bd7611 | cd2102 | sn641,lynxauto | колодки | тормозные,0.035797156,0.04458024,0.42857142857142855,0,0,1.0,1.0,0.0,0.0,0.0,True,77309477747,42949809743,0.0,колодки тормозные ctr ckvw9,тормозные колодки ctr ckvo9,альтернативные артикулы товара: gk1236; артикул: ckvw9; бренд: ctr; oem-номер: 272343; 2723435; 272370; 2723700; 2723708; 31262795; 312627950; партномер (артикул производителя): ckvw9; тип: колодки тормозные,"тип: дисковые тормозные колодки; назначение: задние; модель автомобиля: volvo s60, s60",272343 | 2723435 | 272370 | 2723700 | 2723708 | 31262795 | 312627950,,ckvw9 | gk1236,ckvo9,ctr | колодки | тормозные,0.2661496,0.12716012,0.6,0,0,1.0,1.0,0.0,0.0,0.0,False,,
model_conflict,Автотовары,0.574194190505948,0.43513192431006253,0.9913809890936043,420906930148,446676620012,1.0,амортизатор,dynamatrix амортизатор,артикул: обнп00000000000000102353; бренд: kroner; oem-номер: e62103za0b; e6210je21b; e6210je21c; партномер (артикул производителя): k3501659g; тип: амортизатор подвески,артикул производителя: dsa341279; бренд: dynamatrix; примечание: внешний вид изделия может отличаться от фотографий; код товара: 100056038129,,100056038129,e62103za0b | e6210je21b | e6210je21c | k3501659g | обнп00000000000000102353,dsa341279,амортизатор,0.019650677,0.030905202,0.5,0,0,0.0,1.0,0.0,0.0,0.0,False,103079267937,429496797543,0.0,амортизатор,mando амортизатор,артикул: kt073570; бренд: kraft; oem-номер: 1207444; 1209717; 1231001; 1233564; 2n1118008aa; 2n1118008ab; 2n1118008ac; 2n1118008ad; партномер (артикул производителя): kt073570; тип: амортизатор подвески,артикул производителя: mss016842; бренд: mando; примечание: внешний вид изделия может отличаться от фотографий; цена за: 1 шт.; код товара: 100056269997,1207444 | 1209717 | 1231001 | 1233564,1 | 100056269997,2n1118008aa | 2n1118008ab | 2n1118008ac | 2n1118008ad | kt073570,mss016842,амортизатор,0.01750978,0.024173854,0.5,0,0,0.0,1.0,0.0,0.0,0.0,False,,
model_conflict,Автотовары,0.5229634070224464,0.5135048376554884,0.5513391151233202,180388712258,755914384273,1.0,тормозной диск zekkert bs-5831,диск тормозной brembo 09944711,артикул: zekkert_bs5831; бренд: zekkert; партномер (артикул производителя): bs5831; тип: диск тормозной,модель: ок; бренд: brembo; артикул производителя: 09944711; примечание: внешний вид изделия может отличаться от фотографий; цена за: 1 шт.; код товара: 600002712763,5831,09944711 | 1 | 600002712763,bs5831,,диск | тормозной,0.020623375,0.036233336,0.2857142857142857,0,0,0.0,1.0,0.0,0.0,1.0,False,618475440053,704374696166,0.0,krauf суппорт тормозной,суппорт тормозной,бренд: krauf; артикул производителя: bnz1141zw; код товара: 100040370823,артикул: 2147268_nk; бренд: nk; oem-номер: 1j0615424b; 8n0615424a; партномер (артикул производителя): 2147268; тип: суппорты тормозные,100040370823,2147268,bnz1141zw,1j0615424b | 8n0615424a,суппорт | тормозной,0.02008915,0.022613596,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,False,,
model_conflict,Автотовары,0.5069563020426213,0.4914830692248496,0.5533760004959363,627065265573,721554613483,1.0,kiwix / автоэмаль peugeot 9s gris cool silver 20 мл,ремонт сколов кузова (подкраска) peugeot 9p gris shark 20 мл,объем (мл): 20 ml; страна производства: россия; комплектация: краска (подкраска) для сколов peugeot 9s gris cool silver 20 ml; вес товара с упаковкой (г): 30 g; артикул производителя: 9s-041257k; длина упаковки: 4 cm; высота упаковки: 10 cm; ширина упаковки: 4 cm; валюта: rub,альтернативные артикулы товара: 9p-041224k; сезон: на любой сезон; форма выпуска: готовый раствор; область применения: кузов; бренд: kiwix; страна-изготовитель: россия; комплектация: ремонт сколов кузова (подкраска) peugeot 9p gris shark 20 ml; упаковка: коробка; партномер (артикул производителя): 9p-041224k; тип: средство для ремонта царапин; вид техники: внедорожники,10 | 20 | 30 | 4,20,9s041257k,9p041224k,20 | gris | ml | peugeot,0.026512064,0.030127555,0.26666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,False,807453902935,386547148753,0.0,/ чехлы на сиденья пежо 206 (peugeot 206) с 1998-2008г.,чехлы на сиденья пежо 206 (peugeot 206) с 1998-2008г.,цвет: черный; доп. опции авточехла: комплект; защита салона автомобиля; не препятствуют airbag и установке детских кресел; тип чехла: чехол; на весь салон; накидка; марка автомобиля: peugeot; пежо; страна производства: россия; модель: peugeot 206; пежо 206; пежо 206 с 1998-2008г.; комплектация: комплект чехлов; вес с упаковкой (кг): 4 kg; материал изделия: экокожа; длина упаковки: 13 cm; высота упаковки: 70 cm; ширина упаковки: 50 cm; валюта: rub,бренд: avtolider1; кузов: хэтчбек; цвет товара: черный; название цвета: кк-1. середина: черный креп. боковины: черная экокожа. спинка: черная экокожа.; комплектация: подголовник; материал: текстиль; партномер (артикул производителя): pg21-0101-kk1; расположение сиденья: задние сиденья; тип: чехол на сиденье; вид техники: внедорожники,13 | 1998 | 206 | 4 | 50 | 70,0101 | 1 | 1998 | 206,19982008г,19982008г | avtolider1 | pg210101kk1 | кк1,1998 | 2008г | 206 | peugeot | на | пежо | с | сиденья | чехлы,0.49316102,0.5883729,1.0,0,0,0.0,1.0,0.0,0.0,0.0,False,,
model_conflict,Обувь,0.49665242311381463,0.4461389969404648,0.6481927016338641,171798835730,266288089170,1.0,chicshoes / adidas campus 00s,кроссовки adidas campus,состав: замша; цвет: голубой; сезон: круглогодичный; лето; демисезон; материал подошвы обуви: резина; материал подкладки обуви: текстиль; материал стельки: текстиль; полнота обуви (eur): f (6); особенности модели: логотип; страна производства: вьетнам; валюта: rub; российский размер: 41,"целевая аудитория: взрослая; бренд в одежде и обуви: adidas; страна бренда: германия; коллекция: весна-лето 2024; цвет товара: лазурный; название цвета: campus-218-3; особенности модели: анатомическая стелька; материал стельки: эва (вспененный полимер)+текстиль; материал верха: натуральная кожа; российский размер: 44; сезон: на любой сезон; серия в одежде и обуви: campus; пол: мужской; вид застежки: шнурки; высота подошвы, см: 3; информация о размерах: модель идет размер в размер по eu размерам. <br/><br/>перед заказом ознакомьтесь с таблицей размеров.; размер производителя: eu45=длина стопы 28 cm; материал подошвы обуви: eva; температурный режим: 1-30°с; спортивное назначение: туризм; вид …",41 | 6,1 | 2024 | 218 | 28 | 3 | 30 | 44,,campus2183,adidas | campus,0.012145201,0.009169049,0.4,0,0,0.0,1.0,0.0,1.0,0.0,False,352187482691,377957175558,0.0,кроссовки adidas adidas,кроссовки женские adidas performance ad541a28c белые 44 2/3 eu,"целевая аудитория: взрослая; бренд в одежде и обуви: adidas; страна бренда: вьетнам; коллекция: базовая коллекция; цвет товара: белый глянец; страна-изготовитель: китай; особенности модели: мягкая стелька; материал подкладки обуви: искусственные материалы; материал стельки: текстиль; материал верха: текстиль; материал: натуральные материалы; российский размер: 41; сезон: на любой сезон; серия в одежде и обуви: adidas; пол: женский; вид застежки: шнурки; информация о размерах: размерная сетка: ru35,5/eu36=uk3,5=22 cm; ru36,5/eu37=uk4,5=23 cm; ru37/eu38=uk5=23.5 cm; ru38/eu39=uk6=24 cm; ru38,5/eu40=uk6,5=24.5 cm; ru40/eu41=uk7,5=25.5 cm; ru40,5/eu42=uk8=26 cm; ru42/eu43=uk9=26.5 cm; ru42,5/eu…",артикул производителя: zalad541a28c-a130100000; модель: ad541a28c; бренд: adidas performance; тип: кроссовки; пол: женский; размер ru: 43.5; размер производителя: 44 2/3 eu; материал верха: текстиль; цвет: cloud white grey one grey two; цвет производителя: cloud white grey one grey two; для занятий спортом: да; назначение: лайфстайл; код товара: 600016062031; размер: 43.5 44 2/3 eu,22 | 23 | 23.5 | 24 | 24.5 | 25.5 | 26 | 26.5 | 27 | 28 | 41 | 5,2 | 3 | 43.5 | 44 | 600016062031,,ad541a28c | zalad541a28ca130100000,adidas | кроссовки,0.2934366,0.26119742,0.2,0,0,0.0,1.0,0.0,1.0,1.0,True,,
model_conflict,Мебель,0.48687385745383677,0.5228146817729036,0.3790513844966364,489626375862,60129620079,1.0,"комплект teymi 3 в 1: тумба helmi 85 дуб крафт/графит + раковина solli 51 накладная + смеситель diadonna высокий, черный матовый f07101",teymi / тумба helmi 85 дуб/графит + раковина + смеситель f07109,"артикул: 1215323; расположение: настенная; бренд: teymi; покрытие корпуса: пленочное; покрытие фасада: пленочное; цвет товара: бежевый; название цвета: helmi 85 дуб крафт/графит; образец цвета: https://cdn1.ozone.ru/s3/multimedia-y/6885021526.jpg; страна-изготовитель: финляндия; глубина, см: 46; форма поставки: в собранном виде; материал фасада: мдф; ориентация: универсальный; высота, см: 47; исполнение: деревянное; вид выпуска товара: фабричное производство; материал корпуса: лдсп; тип открывания дверей: выдвижные ящики; комплектация: тумба, раковина, смеситель, документация; назначение (помещение): для ванной; форма раковины: прямоугольник; стиль дизайна: современный; тип: тумба с раковин…",цвет: светлое дерево; материал корпуса мебели: лдсп; форма раковины: прямоугольная; тип монтажа: подвесной; диаметр слива: 4.5 cm; ширина тумбы (мм): 850; глубина предмета: 46 cm; раковина в комплекте: да; особенности тумбы: с ящиками; артикул производителя: f07109; комплектация: подвесная тумба; раковина; смеситель; документация; валюта: rub,1 | 1215323 | 3 | 46 | 47 | 51 | 6885021526 | 85,4.5 | 46 | 85 | 850,f07101,f07109,85 | helmi | teymi | графит | дуб | раковина | смеситель | тумба,0.016155977,0.017886302,0.36363636363636365,0,0,1.0,1.0,0.0,1.0,0.0,True,523986059453,558345806944,0.0,teymi комплект teymi: тумба nura 70 дуб эврика/графит матовый + раковина helmi mini 24 f03503,комплект teymi: тумба ritta 65 дуб эврика/графит матовый + раковина helmi mini 24 f03353,"артикул производителя: f03503; модель: nura f03503; бренд: teymi; монтаж: подвесной; высота, см: 62; ширина, см: 70; глубина, см: 45; тип раковины: накладная; форма раковины: квадратная; длина раковины, см: 24; ширина раковины, см: 24; материал корпуса: лдсп; покрытие корпуса: пленка; материал фасадов: мдф; покрытие фасадов: пленка; материал столешницы: мдф; цвет: серый; комплектация: раковина; страна-производитель: финляндия; код товара: 600015387515","артикул: 1211576; расположение: настенная; бренд: teymi; покрытие корпуса: пленочное; покрытие фасада: пленочное; цвет товара: серый; название цвета: ritta 65 графит; образец цвета: https://cdn1.ozone.ru/s3/multimedia-s/6897660580.jpg; страна-изготовитель: финляндия; глубина, см: 45; форма поставки: в собранном виде; материал фасада: мдф; ориентация: универсальный; высота, см: 51.6; исполнение: деревянное; вид выпуска товара: фабричное производство; материал корпуса: лдсп; тип открывания дверей: выдвижные ящики; комплектация: тумба, раковина, документация; назначение (помещение): для ванной; форма раковины: квадрат; стиль дизайна: современный; тип: тумба с раковиной; особенности: доводчик; …",24 | 45 | 600015387515 | 62 | 70,1211576 | 2 | 24 | 45 | 51.6 | 65 | 6897660580,f03503,f03353,24 | helmi | mini | teymi | графит | дуб | комплект | матовый | раковина | тумба | эврика,0.03077735,0.034754083,0.6470588235294118,1,0,1.0,1.0,0.0,0.0,0.0,True,,
model_conflict,Ювелирные изделия,0.45952591747491733,0.47691378859737055,0.4073623041075577,51539731677,575525671893,1.0,серьги кольца / золото 585 / серьги конго из золота / золотые серьги / круглые золотые серьги,"diamant online серьги конго diamant online, золото, 585 проба","целевая аудитория: взрослая; артикул: 140004; бренд: нет бренда; коллекция: базовая коллекция; цвет товара: золотой; страна-изготовитель: россия; диаметр, см: 4; размеры, мм: ширина 1.1 mm; о драгоценном металле: красное золото - золото в сплаве с серебром и медью. такое золото имеет много плюсов: оно не тускнеет, прочное и долговечное, устойчиво к деформациям. украшения из красного золота смотрятся благородно и всегда обращают на себя внимание.; вставка: без вставки; вставки дополнительные: без вставки; количество камней: без камней; дизайн: круг; детские украшения: да; длина украшения, см: 4; вид замка: конго; проба: 585; модель сережек: кольца; комплектация: серьги, бирка, пломба, коробо…",тип: серьги; модель: конго; пол: женский; вид металла: золото; проба: 585; вставка: без вставок; средний вес изделия: 2.27 g; тип замка: кольцо,1.1 | 140004 | 2.26 | 4 | 585,2.27 | 585,,,585 | золото | конго | серьги,0.2881168,0.27892688,0.3333333333333333,0,0,0.0,1.0,0.0,0.0,0.0,False,515396113760,455266542918,0.0,серьги из красного золота,серьги из красного золота 585gold 402004417,"целевая аудитория: взрослая; артикул: 095439_02_01_005_0001-0000532171-000013125-00000; бренд: newgold; бриллиант: кр-17 2/2; как читать характеристику бриллианта: на примере ""1 бр. кр-57-0.26 6/6а"" расшифровываются параметры так: 1 бр. – число бриллиантов. кр-57 – форма огранки и число граней (""кр"" - ""круглая""). 0.26 – масса бриллианта в каратах. 6/6 – цвет/чистота бриллианта (зависит от количества граней: ""1/1"" – бесцветный идеальной чистоты; последнее значение цвета может быть ""4"" или ""7"" (коричневый), последнее значение чистоты – ""6"", ""9"" или ""12"" (много дефектов, низкая прозрачность). а – качество огранки (значения от ""а"" до ""г"").; коллекция: весна-лето 2022; страна-изготовитель: росси…","модель: 402004417; бренд: 585gold; артикул производителя: 4300141360; тип: серьги; вид: классические; тип замка: английский; пол: женский; материал изделия: красное золото; проба: 375; вставка: без вставки; количество карат: 0; средний вес изделия, г: 2,00; цвет материала: золотистый; цвет вставки: без вставки; форма вставки: без вставки; покрытие: пассивирование; родирование; особенности дизайна: дизайнерские; изображение/надпись: узоры; страна-производитель: россия; код товара: 100055191606",0.26 | 00000 | 000013125 | 0000532171 | 0001 | 005 | 01 | 02 | 095439 | 1 | 12 | 17 | 2 | 2.548 | 2022 | 4 | 57 | 585 | 6 | 7 | 9,0 | 100055191606 | 2.00 | 375 | 402004417 | 4300141360,кр17 | кр57 | кр570,585gold,золота | из | красного | серьги,0.025210593,0.018462488,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,1.0,True,,
numeric_or_unit_conflict,Ювелирные изделия,0.999193929377068,1.0000000000000018,0.9967757175082668,523986125043,116528,1.0,"sokolov, кольцо из серебра с жемчугом и фианитами, 92014447, 925 проба","sokolov кольцо sokolov, серебро, 925 проба, родирование, жемчуг пресноводный культивированный, фианит, размер 19","целевая аудитория: взрослая; артикул: 92014447_19; бренд: sokolov; коллекция: базовая коллекция; страна-изготовитель: россия; вставка: фианит; вес основных вставок, карат: 3.419; детские украшения: нет; проба: 925; комплектация: кольцо, бирка, пломба, подарочная упаковка; упаковка: подарочная упаковка; размер изделия: 19; пол: женский; тип: кольцо; гарантийный срок: гарантийный срок изделий составляет 6 (шесть) календарных месяцев для ювелирных изделий, 3 (три) года для часов из драгоценных металлов, 12 (двенадцать) месяцев для часов из недрагоценных металлов, и исчисляется со дня передачи изделия потребителю; средний вес изделия, гр: 2.79; основной материал украшения: серебро","размер кольца: 19; тип: кольцо; пол: женский; вид металла: серебро; отделка: родирование; проба: 925; средний вес изделия: 2.663 g; вставка: жемчуг пресноводный культивированный, фианит; форма вставки: кабошон, круг; вставка подробнее: 1 жемчуг преснов.культ. круг кабошон 8,00, 2 фианит недраг круг 1,50, 1 фианит недраг круг 2,50",12 | 19 | 2.79 | 3 | 3.419 | 6 | 92014447 | 925,1 | 1.50 | 19 | 2 | 2.50 | 2.663 | 8.00 | 925,,,925 | sokolov | кольцо | проба,0.19316655,0.35133514,0.21052631578947367,1,0,0.0,0.0,0.0,0.0,0.0,True,455266616305,523986125043,0.0,"sokolov кольцо sokolov, серебро, 925 проба, родирование, жемчуг пресноводный культивированный, фианит, размер 18","sokolov, кольцо из серебра с жемчугом и фианитами, 92014447, 925 проба","размер кольца: 18; тип: кольцо; пол: женский; вид металла: серебро; отделка: родирование; проба: 925; средний вес изделия: 2.663 g; вставка: жемчуг пресноводный культивированный, фианит; форма вставки: кабошон, круг; вставка подробнее: 1 жемчуг преснов.культ. круг кабошон 8,00, 2 фианит недраг круг 1,50, 1 фианит недраг круг 2,50","целевая аудитория: взрослая; артикул: 92014447_19; бренд: sokolov; коллекция: базовая коллекция; страна-изготовитель: россия; вставка: фианит; вес основных вставок, карат: 3.419; детские украшения: нет; проба: 925; комплектация: кольцо, бирка, пломба, подарочная упаковка; упаковка: подарочная упаковка; размер изделия: 19; пол: женский; тип: кольцо; гарантийный срок: гарантийный срок изделий составляет 6 (шесть) календарных месяцев для ювелирных изделий, 3 (три) года для часов из драгоценных металлов, 12 (двенадцать) месяцев для часов из недрагоценных металлов, и исчисляется со дня передачи изделия потребителю; средний вес изделия, гр: 2.79; основной материал украшения: серебро",1 | 1.50 | 18 | 2 | 2.50 | 2.663 | 8.00 | 925,12 | 19 | 2.79 | 3 | 3.419 | 6 | 92014447 | 925,,,925 | sokolov | кольцо | проба,0.1366477,0.17883253,0.21052631578947367,1,0,0.0,0.0,0.0,0.0,0.0,True,,
numeric_or_unit_conflict,Ювелирные изделия,0.9949332349889078,1.0000000000000018,0.979732939955626,240518292901,352187348637,1.0,"sokolov, кольцо из серебра с фианитами, 94013657, 925 проба","sokolov кольцо sokolov, серебро, 925 проба, родирование, фианит, размер 19","целевая аудитория: взрослая; артикул: 94013657_19; бренд: sokolov; коллекция: базовая коллекция; страна-изготовитель: россия; размеры, мм: 6х3х11; вставка: фианит; вес основных вставок, карат: 0.068; детские украшения: нет; длина украшения, см: 1.1; проба: 925; комплектация: кольцо, бирка, пломба, подарочная упаковка; упаковка: подарочная упаковка; размер изделия: 19; пол: женский; тип: кольцо; гарантийный срок: гарантийный срок изделий составляет 6 (шесть) календарных месяцев для ювелирных изделий, 3 (три) года для часов из драгоценных металлов, 12 (двенадцать) месяцев для часов из недрагоценных металлов, и исчисляется со дня передачи изделия потребителю; средний вес изделия, гр: 1.36; осн…","размер кольца: 19; тип: кольцо; пол: женский; вид металла: серебро; отделка: родирование; проба: 925; средний вес изделия: 1.303 g; вставка: фианит; форма вставки: круг; вставка подробнее: 6 фианит недраг круг 1,00, 1 фианит недраг круг 1,25",0.068 | 1.1 | 1.36 | 12 | 19 | 3 | 6 | 925 | 94013657,1 | 1.00 | 1.25 | 1.303 | 19 | 6 | 925,6х3х11,,925 | sokolov | кольцо | проба,0.34859943,0.32470906,0.2857142857142857,1,0,0.0,0.0,0.0,0.0,0.0,False,128849166337,85899416147,0.0,"sokolov кольцо sokolov, серебро, 925 проба, родирование, фианит, размер 21","sokolov, кольцо из серебра с фианитами, 94013850-9, 925 проба","размер кольца: 21; тип: кольцо; пол: женский; вид металла: серебро; отделка: родирование; проба: 925; средний вес изделия: 3.603 g; вставка: фианит; форма вставки: круг; вставка подробнее: 21 фианит недраг круг 3,00","целевая аудитория: взрослая; артикул: 94013850-9_18; бренд: sokolov; коллекция: базовая коллекция; страна-изготовитель: россия; вставка: фианит; вес основных вставок, карат: 3.412; о главном камне украшения: фианит - искусственный аналог бриллианта. изначально камень создавался как материал с определенными оптическими свойствами для лазерного оборудования и получил свое название по месту изобретения – физический институт академии наук им. лебедева (фиан). фианит по своему внешнему виду ничуть не уступает бриллианту, он идеально чист, прозрачен и играет на солнце как драгоценный, позволяя создавать настоящие ювелирные шедевры. фианиты представлены обширной гаммой цветов и оттенков, поэтому и…",21 | 3.00 | 3.603 | 925,12 | 18 | 3 | 3.15 | 3.412 | 6 | 9 | 925 | 94013850,,,925 | sokolov | кольцо | проба,0.12938686,0.1411146,0.26666666666666666,1,0,0.0,0.0,0.0,0.0,0.0,True,,
numeric_or_unit_conflict,Ювелирные изделия,0.9898215276411639,0.9999999999999999,0.9592861105646561,515396149854,429496874677,1.0,"zoloto.gold кольцо обручальное плоское унисекс из красного золота 585 пробы, ширина - 4 мм.","zoloto.gold кольцо обручальное zoloto.gold, золото, 585 проба, размер 17.5","целевая аудитория: взрослая; артикул: 224000-17z; бренд: zoloto.gold; коллекция: базовая коллекция; страна-изготовитель: россия; размеры, мм: ширина 4 mm.; вставка: без вставок; модель кольца: обручальное; проба: 585; комплектация: кольцо, бирка, пломба, стильная белая коробочка с черным бархатом внутри, в которой украшения плотно фиксируются. каждое изделие проверяется и полируется вручную!; упаковка: подарочная коробка; размер изделия: 17; пол: мужской; тематика: свадебная; тип: кольцо ювелирное; средний вес изделия, гр: 1.95; основной материал украшения: золото красное","размер кольца: 17.5; тип: кольцо; модель: обручальное; пол: женский, мужской, унисекс; вид металла: золото; проба: 585; средний вес изделия: 2.17; вставка: без вставок",1.95 | 17 | 224000 | 4 | 585,17.5 | 2.17 | 585,22400017z,,585 | gold | zoloto | кольцо | обручальное,0.17470886,0.26957396,0.2631578947368421,1,0,0.0,0.0,0.0,0.0,0.0,False,850403674730,103079254683,0.0,"zoloto.gold кольцо обручальное zoloto.gold, красное золото, 585 проба, размер 19.5","zoloto.gold кольцо широкое плоское обручальное  из красного золота 585 пробы, ширина - 6 мм.","размер кольца: 19.5; тип: кольцо; модель: обручальное; пол: женский, мужской, унисекс; вид металла: золото; тип золота: красное; проба: 585; средний вес изделия: 1.71; вставка: без вставок","целевая аудитория: взрослая; артикул: 226000-21z; бренд: zoloto.gold; коллекция: базовая коллекция; страна-изготовитель: россия; вставка: без вставок; модель кольца: обручальное; проба: 585; комплектация: кольцо, бирка, пломба, стильная белая коробочка с черным бархатом внутри, в которой украшения плотно фиксируются. каждое изделие проверяется и полируется вручную!; упаковка: подарочная коробка; размер изделия: 21; пол: мужской; тематика: свадебная; тип: кольцо ювелирное; средний вес изделия, гр: 3.99; основной материал украшения: золото красное",1.71 | 19.5 | 585,21 | 226000 | 3.99 | 585 | 6,,22600021z,585 | gold | zoloto | кольцо | обручальное,0.15442216,0.22742414,0.25,1,0,0.0,0.0,0.0,0.0,0.0,False,,
numeric_or_unit_conflict,Бытовая химия,0.9865898181945072,1.0000000000000004,0.9463592727780274,515396123240,670015043648,1.0,abc стиральный порошок для цветного белья 3кг,abc / порошок стиральный abc 3 кг,"бренд: abc; состав: анионные активные вещества, кислородный отбеливатель %5-15, неионогенные активные вещества, мыло, поликарбоксилат < % 5, оптические отбеливатели, энзим, парфюмерное средство +.; страна-изготовитель: турция; форма выпуска средства: порошок; особенности применения: антибактериальный эффект; вид стирки: автоматическая; комплектация: порошки в пакете 1шт; упаковка: картонная коробка; единиц в одном товаре: 1; название аромата: для цветного белья; размер упаковки (длина х ширина х высота), см: 17*16*34; тип: стиральный порошок; назначение средства для стирки: для цветных тканей; вес товара, г: 3000; с дозатором: нет",состав: мыло; поликарбоксилат; фосфонат; неиногенные пав; анионные активные вещества; парфюмерное средство; отбеливатель на кислородной основе; вес товара без упаковки (г): 3000 g; срок годности: 36 мес; количество стирок: 50 шт.; назначение стирального средства: универсальное; для цветного; для детской одежды и белья; эффект средства: удаление пятен; удаление запахов; устранение разводов; страна производства: турция; вес товара с упаковкой (г): 3200 g; комплектация: 1 порошок 3 kg; стиральный порошок 3 kg; стиральный порошок; длина упаковки: 20 cm; высота упаковки: 13 cm; ширина упаковки: 18 cm; валюта: rub,1 | 15 | 16 | 17 | 3 | 3000 | 34 | 5,1 | 13 | 18 | 20 | 3 | 3000 | 3200 | 36 | 50,,,3 | abc | kg | порошок | стиральный,0.80450606,0.72321385,0.625,1,1,0.0,0.0,0.0,0.0,0.0,True,515396123240,712964713972,0.0,abc стиральный порошок для цветного белья 3кг,abc / порошок стиральный abc 3 кг оригинал,"бренд: abc; состав: анионные активные вещества, кислородный отбеливатель %5-15, неионогенные активные вещества, мыло, поликарбоксилат < % 5, оптические отбеливатели, энзим, парфюмерное средство +.; страна-изготовитель: турция; форма выпуска средства: порошок; особенности применения: антибактериальный эффект; вид стирки: автоматическая; комплектация: порошки в пакете 1шт; упаковка: картонная коробка; единиц в одном товаре: 1; название аромата: для цветного белья; размер упаковки (длина х ширина х высота), см: 17*16*34; тип: стиральный порошок; назначение средства для стирки: для цветных тканей; вес товара, г: 3000; с дозатором: нет",состав: мыло; поликарбоксилат; фосфонат; неиногенные пав; анионные активные вещества; парфюмерное средство; отбеливатель на кислородной основе; срок годности: 36 мес; количество стирок: 30 шт.; назначение стирального средства: универсальное; для цветного; для детской одежды и белья; эффект средства: удаление пятен; удаление запахов; устранение разводов; страна производства: турция; длина упаковки: 28 cm; высота упаковки: 12 cm; ширина упаковки: 18 cm; валюта: rub,1 | 15 | 16 | 17 | 3 | 3000 | 34 | 5,12 | 18 | 28 | 3 | 30 | 36,,,3 | abc | kg | порошок | стиральный,0.72386307,0.58741945,0.5555555555555556,1,1,0.0,0.0,0.0,0.0,0.0,False,,
