id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
489626367644,747324388194,489626367644,747324388194,0.0,Дом и сад,hard_suspicious,набор для специй,набор для специй,набор для специй,набор для специй,"{""цвет"":""белый"",""вес товара с упаковкой (г)"":""50 г"",""длина упаковки"":""10 см"",""высота упаковки"":""7 см"",""ширина упаковки"":""7 см"",""валюта"":""rub""}","{""артикул"":""5013794"",""бренд"":""нет бренда"",""цвет товара"":""коричневый"",""страна-изготовитель"":""индонезия"",""вид выпуска товара"":""фабричное производство"",""материал"":""бамбук"",""тип"":""набор для специй""}",10590d70d51c2c76219a6729a49762e2ee2f3f5708674603ecf62fd2d4cf68ab,cf8e715ae3b2d8ca0ef8e91fe4a253c3a4b52f45c9e75cc09e862ec742b8476a,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.03085051,0.027618445,0.0068230648
489626368491,670015033161,489626368491,670015033161,1.0,Канцелярские товары,hard_suspicious,"promega office пружины для переплета пластиковые promega office, 6мм, а4, черные, 100шт, 20 уп.",пружины для переплета пластиковые promega office 6мм черные 100шт/уп. 1 шт.,"promega office пружины для переплета пластиковые promega office, 6 mm, а4, черные, 100шт, 20 уп.",пружины для переплета пластиковые promega office 6 mm черные 100шт/уп. 1 шт.,"{""количество"":""20 шт."",""цвет товара"":""черный"",""тип"":""пружина пластиковая"",""материал"":""пластик""}","{""бренд"":""promega office"",""тип"":""пружина для переплета""}",24fd632ff5e8103734a43695b5023a2b75eac4a42bf07ad0b7ffa464495d6b19,fac25fa1d6eb0470c10c2079d787c92b6df98c239558fd081f52247d5b7dd270,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.7333333333333333,0.8078563809394836,1,0,0.0,0.0,0.0,0.0,0.08636992,0.05507326,0.05474755
489626375862,60129620079,60129620079,489626375862,1.0,Мебель,hard_suspicious,"комплект teymi 3 в 1: тумба helmi 85 дуб крафт/графит + раковина solli 51 накладная + смеситель diadonna высокий, черный матовый f07101",teymi / тумба helmi 85 дуб/графит + раковина + смеситель f07109,"комплект teymi 3 в 1: тумба helmi 85 дуб крафт/графит + раковина solli 51 накладная + смеситель diadonna высокий, черный матовый f07101",teymi / тумба helmi 85 дуб/графит + раковина + смеситель f07109,"{""артикул"":""1215323"",""расположение"":""настенная"",""бренд"":""teymi"",""покрытие корпуса"":""пленочное"",""покрытие фасада"":""пленочное"",""цвет товара"":""бежевый"",""название цвета"":""helmi 85 дуб крафт/графит"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-y/6885021526.jpg"",""страна-изготовитель"":""финляндия"",""глубина, см"":""46"",""форма поставки"":""в собранном виде"",""материал фасада"":""мдф"",""ориентация"":""универсальный"",""высота, см"":""47"",""исполнение"":""деревянное"",""вид выпуска товара"":""фабричное производство"",""материал корпуса"":""лдсп"",""тип открывания дверей"":""выдвижные ящики"",""комплектация"":""тумба, раковина, смеситель, документация"",""назначение (помещение)"":""для ванной"",""форма раковины"":""прямоугольник"",""стиль дизайна"":""современный"",""тип"":""тумба с раковиной"",""особенности"":""доводчик"",""гарантийный срок"":""1 год"",""ширина, см"":""85"",""раковина в комплекте"":""да""}","{""цвет"":""светлое дерево"",""материал корпуса мебели"":""лдсп"",""форма раковины"":""прямоугольная"",""тип монтажа"":""подвесной"",""диаметр слива"":""4.5 см"",""ширина тумбы (мм)"":""850"",""глубина предмета"":""46 см"",""раковина в комплекте"":""да"",""особенности тумбы"":""с ящиками"",""артикул производителя"":""f07109"",""комплектация"":""подвесная тумба; раковина; смеситель; документация"",""валюта"":""rub""}",8d4f5185e2bd54390b56804f47e03dce7722fec9c1c469eff70f3ce96c17bca3,826bc136ff5d36b7ab7b7ff12ac7038f72a5bdb00b121d1289b7152a4ca21d39,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0.36363636363636365,0.5913453698158264,0,0,0.0,1.0,0.0,1.0,0.046538275,0.016155977,0.017886302
489626387130,17179942400,17179942400,489626387130,1.0,Мебель,hard_suspicious,"стол с регулировкой высоты титан design рама белая, столешница мдф, шпон, американский орех, 160x80 se221dwao16080","stolstoya письменный стол, 160х80х129 см","стол с регулировкой высоты титан design рама белая, столешница мдф, шпон, американский орех, 160x80 se221dwao16080","stolstoya письменный стол, 160х80х129 см","{""материал"":""сталь, мдф"",""цвет"":""белый, американский орех"",""габариты без упаковки"":""1600х800 мм"",""вентилятор"":""нет"",""форма"":""прямоугольник"",""складной"":""нет"",""панель для мышки"":""нет"",""вес нетто"":""56 кг"",""стиль"":""классический"",""ширина"":""1600 мм"",""глубина"":""800 мм"",""высота"":""630 мм"",""регулировка по высоте"":""есть"",""единица товара"":""штука"",""вес, кг"":""56,00"",""длина, мм"":""1610"",""ширина, мм"":""810"",""высота, мм"":""250""}","{""артикул"":""se221dwa16080"",""бренд"":""stolstoya"",""покрытие"":""устойчивое к царапинам"",""цвет товара"":""коричневый"",""название цвета"":""американский орех (шпон)"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-f/6337584039.jpg"",""страна-изготовитель"":""россия"",""глубина, см"":""80"",""форма поставки"":""в разобранном виде"",""материал фасада"":""шпон дуба"",""особенности"":""регулировка по высоте"",""ориентация"":""универсальный"",""высота, см"":""129"",""исполнение"":""металлическое"",""вид выпуска товара"":""фабричное производство"",""материал столешницы"":""шпон"",""материал подстолья"":""металл"",""максимальная высота, см"":""129"",""макс. нагрузка, кг"":""140"",""минимальная высота, см"":""64"",""количество ножек"":""2"",""комплектация"":""рама титан дизайн белая и столешница мдф американский орех (шпон) 160х80 см\n"",""назначение (помещение)"":""для дома"",""стиль дизайна"":""современный"",""конструкция стола"":""прямой"",""толщина столешницы, мм"":""37"",""тип"":""письменный стол"",""гарантийный срок"":""24 месяца"",""вес товара, г"":""55000"",""ширина, см"":""160"",""регулировка по высоте"":""да""}",2ac3c94b1f5736f36c2b1c16a13681c8ce7e6a3494d168ec672dc65bd900e753,a9650f3f0dffb2fc5d3fa73023287766d898492dcce79bebc0e7ca9a813b9596,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,0.05263157894736842,0.039973802864551544,0,0,0.0,0.0,0.0,1.0,0.30265674,0.6496457,0.35821435
489626393354,515396167073,489626393354,515396167073,1.0,Автотовары,hard_suspicious,kiwix подкраска автомобильная (штрих корректор) 20 мл scania trucks 2843 azzurro rodi 91 (show job) + лак 20 мл комплект,краска (подкраска) для сколов + лак комплект general motors corp 55 gold wing 40 мл,kiwix подкраска автомобильная (штрих корректор) 20 ml scania trucks 2843 azzurro rodi 91 (show job) + лак 20 ml комплект,краска (подкраска) для сколов + лак комплект general motors corp 55 gold wing 40 ml,"{""объем"":""20 мл"",""тип"":""автоэмаль"",""срок годности"":""2 г.""}","{""бренд"":""kiwix"",""тип"":""средство для ремонта царапин""}",c3ddaff9a324693854f89243145b8d89efa8f2b4bb3f292a1828e7c4db3ff2cb,9fb3fbc96247fd4c8239e846fa3898f9e532ef62cec83923583d09b99fbd611e,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.14814814814814814,0.18499845266342163,1,1,0.0,0.0,0.0,0.0,0.02336761,0.02906476,0.017221471
489626397885,360777291395,360777291395,489626397885,1.0,Товары для животных,hard_suspicious,f403 mr.fresh expert 3в1 ликвидатор пятен и запаха д/кошек 500мл (спрей),mr.fresh / ликвидатор запаха 2 в 1 спрей для клеток птиц и грызунов,f403 mr.fresh expert 3в1 ликвидатор пятен и запаха д/кошек 500 ml (спрей),mr.fresh / ликвидатор запаха 2 в 1 спрей для клеток птиц и грызунов,"{""артикул"":""00-00012435"",""бренд"":""нет бренда"",""упаковка"":""пакет"",""предназначено для"":""для кошек"",""единиц в одном товаре"":""1"",""срок годности в днях"":""365"",""тип"":""поглотитель запаха"",""вес товара, г"":""550""}","{""объем (мл)"":""200 мл"",""глубина предмета"":""9 см"",""ширина предмета"":""4 см"",""высота предмета"":""19 см"",""эффект средства"":""удаление пятен и запахов"",""назначение средства"":""для удаления пятен и запахов"",""страна производства"":""россия"",""комплектация"":""товар и упаковка"",""валюта"":""rub""}",44d15dcf7c0be4fdfb157f20ada97e4f6cd73906bf9cd2758f61e1b0a332b82d,b85499e77f5ccbec4b433db6700d74e0aeafcee77eb0a459bb3e660df20c63d8,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2857142857142857,0.5296632647514343,1,1,0.0,0.0,0.0,0.0,0.11787828,0.040463157,0.038520265
489626413471,8590020146,8590020146,489626413471,1.0,Детские товары,hard_suspicious,фёрби по клички пикси/интерактивная голубая игрушка,nsk_toys / ферби пикси интерактивная игрушка,ферби по клички пикси/интерактивная голубая игрушка,nsk_toys / ферби пикси интерактивная игрушка,"{""типоразмер батареек"":""aa"",""количество батареек"":""3"",""бренд"":""panawealth"",""цвет товара"":""голубой"",""название цвета"":""голубой"",""страна-изготовитель"":""китай"",""дополнительные функции"":""говорящая"",""высота игрушки, см"":""16"",""вид интерактивной игрушки"":""furby (ферби)"",""материал"":""abs пластик"",""максимальный возраст ребенка"":""до 11 лет"",""минимальный возраст ребенка"":""от 3 лет"",""пол ребенка"":""унисекс"",""тип"":""интерактивная игрушка""}","{""цвет"":""синий"",""материал игрушки"":""плюш; пластик"",""интерактивные функции"":""поет; танцует; говорит"",""особенности игрушки"":""аудио эффекты; обучающая; поет"",""тренируемые навыки"":""речь; визуал"",""эффекты"":""звуковые; световые; музыкальный"",""питание"":""от батареек"",""типоразмер элемента питания"":""aa"",""высота предмета"":""16 см"",""ширина предмета"":""12 см"",""страна производства"":""китай"",""возрастные ограничения"":""3+"",""комплектация"":""ферби пикси 1 шт; 1 мягкая игрушка"",""валюта"":""rub""}",f8ace4771849186542b26d0edf72e2d6d7157b74e7669dcb1977259da42aede1,b23d1b58fcc973c2dd430f77f3f75db61de5795c4b9870c5312511fd41a477e4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.4444444444444444,0.5775599479675293,0,0,0.0,0.0,0.0,1.0,0.47939464,0.088752285,0.08528591
498216212395,154226,154226,498216212395,1.0,Красота и гигиена,hard_suspicious,"tork ""жидкое мыло-пена торк advanced арт. 409846, канистра 5 л"" 25427","жидкое мыло tork advanced, заливное, 1 коробка; 2 канистры по 5 л, 409844","tork ""жидкое мыло-пена торк advanced арт. 409846, канистра 5 l"" 25427","жидкое мыло tork advanced, заливное, 1 коробка; 2 канистры по 5 l, 409844","{""объем"":""5000 мл"",""упаковка"":""канистра"",""средство"":""мыло-пенка"",""область применения"":""руки"",""страна бренда"":""италия""}","{""бренд"":""tork"",""состав"":""aqua, sodium laureth sulfate, cocamidopropyl betaine, sodium chloride,\nglycerin, citric acid, cocamide mea, coco-glucoside, disodium edta,\ndisodium laureth sulfosuccinate, glycol distearate, parfum, ppg-9, sodium benzoate,\nci 14720, ci 19140."",""форма выпуска"":""канистра"",""страна-изготовитель"":""россия"",""особенности состава"":""антибактериальная"",""упаковка"":""пластиковая канистра"",""единиц в одном товаре"":""2"",""название аромата"":""свежий"",""пол"":""девочки"",""тип кожи"":""для всех типов кожи"",""тип"":""жидкое мыло"",""объем, мл"":""5000""}",098c5991e7572442c1b05b6a3cc4ba49bce462ec78ac706db882e67f584e34ef,f3da830cf4933e7d508effc754a4acdca5c49462d062549ebb6f518329f3ddfc,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.3157894736842105,0.4732832610607147,2,0,0.0,0.0,0.0,0.0,0.03662608,0.06104861,0.051451158
498216214861,154618974459,154618974459,498216214861,0.0,Обувь,hard_suspicious,балетки mursu,балетки mursu,балетки mursu,балетки mursu,"{""страна производства"":""китай"",""материал подошвы"":""тэп"",""цвет"":""серебряный"",""сезон"":""лето"",""материал верха"":""искусственная кожа"",""материал (состав)"":""50% текстиль, 50% искусственная кожа"",""внутренний материал"":""текстиль"",""размер"":""31""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""mursu"",""страна бренда"":""финляндия"",""коллекция"":""школа 2023"",""цвет товара"":""белый"",""название цвета"":""ландыш"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""анатомическая стелька"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""текстиль"",""материал"":""текстиль"",""ортопедический"":""нет"",""российский размер (обуви)"":""33"",""сезон"":""на любой сезон"",""пол"":""девочки"",""вид застёжки"":""без застёжки"",""посадка"":""нормальная"",""размер производителя"":""33"",""материал подошвы"":""термоэластопласт"",""код тру"":""140000000.03100300500000000000"",""вид каблука"":""без каблука"",""полнота"":""r (средняя)""}",391addb365f30ad3edd0f2198cd15ac4d421ad615c74ec029e6fe4b834640398,efe47f7a6d793ab3a39aa7ade71d8997c4ee30ce62728db587c7e294973993e9,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.05340333,0.003651489,0.0058276183
498216216606,146029011297,146029011297,498216216606,0.0,Обувь,hard_suspicious,тапочки nordan,тапочки nordan,тапочки nordan,тапочки nordan,"{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""nordan"",""страна бренда"":""германия"",""коллекция"":""весна-лето 2024"",""цвет товара"":""хаки"",""название цвета"":""хаки"",""страна-изготовитель"":""молдова"",""особенности повседневной обуви"":""анатомическая стелька"",""длина стопы, см"":""20.3"",""высота каблука, см"":""1.8"",""внутренний материал"":""текстиль"",""материал стельки"":""микрофибра"",""длина стельки, см"":""20,6"",""материал верха"":""текстиль"",""материал"":""текстиль"",""ортопедический"":""нет"",""российский размер (обуви)"":""31"",""сезон"":""на любой сезон"",""пол"":""мальчики"",""вид застёжки"":""липучки"",""посадка"":""нормальная"",""высота подошвы, см"":""0.8"",""информация о размерах"":""выбирайте обувь согласно таблице размеров именно для данной модели!"",""размер производителя"":""31"",""материал подошвы"":""пвх (поливинилхлорид)"",""тип пронации"":""нейтральная"",""вид каблука"":""без каблука""}","{""страна производства"":""молдавия"",""материал подошвы"":""пвх"",""цвет"":""синий"",""сезон"":""постоянный"",""материал верха"":""текстиль"",""материал (состав)"":""текстиль 100%"",""внутренний материал"":""текстиль"",""размер"":""22""}",24d9d8ccda616c576810a45a7041c489049bc249876e9189c999835fc90c8d6d,54f71fdd87f7b2496a0096727a8d34796ec31597335e4b060d44ea671426221e,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,1.0,0.03155902,0.028288174,0.007815135
498216227502,197568526832,197568526832,498216227502,1.0,Детские товары,hard_suspicious,"не определен домино ""армейское"", 15 х 5 х 3 см (1 шт.)","домино ""армейское"", 28 шт, 15 х 5 х 3 см, костяшка 4 х 2 см","не определен домино ""армейское"", 15 х 5 х 3 cm (1 шт.)","домино ""армейское"", 28 шт, 15 х 5 х 3 cm, костяшка 4 х 2 cm","{""тип"":""домино"",""длина в упаковке"":""15 см"",""ширина в упаковке"":""5 см"",""высота в упаковке"":""3 см""}","{""бренд"":""время игры"",""страна-изготовитель"":""китай"",""максимальный возраст ребенка"":""до 18 лет"",""минимальный возраст ребенка"":""от 1 года"",""пол ребенка"":""унисекс"",""тип"":""домино детское""}",e0094dddcc2c7545fb620da40555bd1e567bd19dd41e1dfc4a3de7e169149d22,c99a284c3450ded5b8f71d106f89b6e7ce449fb41ce190f516893a73fe3487eb,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5333333333333333,0.711229681968689,2,1,0.0,0.0,0.0,0.0,0.47056252,0.35521308,0.3900013
498216248570,403726936936,403726936936,498216248570,1.0,Бытовая химия,hard_suspicious,ariel стиральный порошок 3000 г 20  стирок для цветных тканей,ariel / стиральный порошок ariel авт 2в1 lenor эффект 20 стирок 3 кг,ariel стиральный порошок 3000 g 20 стирок для цветных тканей,ariel / стиральный порошок ariel авт 2в1 lenor эффект 20 стирок 3 kg,"{""бренд"":""ariel"",""состав"":""5-15% анионные пав, отбеливающие вещества на основе кислорода, <5% неионогенные пав, фосфонаты, поликарбоксилаты, цеолиты, энзимы, оптические отбеливатели, ароматизирующие добавки"",""страна-изготовитель"":""россия"",""форма выпуска средства"":""порошок"",""вид стирки"":""автоматическая"",""число стирок"":""20"",""комплектация"":""стиральный порошок ariel аквапудра с ароматом от lenor, автомат, для цветного белья, 3 кг"",""упаковка"":""пакет"",""единиц в одном товаре"":""1"",""размер упаковки (длина х ширина х высота), см"":""17 x 25 x 8"",""тип"":""стиральный порошок"",""назначение средства для стирки"":""для цветных тканей"",""вес товара, г"":""3000""}","{""состав"":""энзим; цеолиты; отбеливающие вещества на кислородной основе; анионные пав; неионогенные пав; оптический отбеливатель; ароматические добавки; поликарбоксилат натрия; фосфат натрия"",""срок годности"":""24 месяца"",""количество стирок"":""20 шт."",""назначение стирального средства"":""для цветного белья; для замачивания; для стойких загрязнений"",""эффект средства"":""придание свежести; защита цвета"",""страна производства"":""россия"",""комплектация"":""стиральный порошок автомат"",""длина упаковки"":""15 см"",""высота упаковки"":""8 см"",""ширина упаковки"":""23 см"",""валюта"":""rub""}",b803839ba26566ee6a2ab9460c65c0b380a329067c401849919a90ba7f6ab7fc,a60cd5af1a57546ac2e8f8a4eb1ebf8ba0f368b7dbc84437262be2133da17bb9,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.3125,0.5692957639694214,1,0,0.0,0.0,0.0,0.0,0.5887608,0.81825536,0.8013986
498216259854,335007531518,335007531518,498216259854,1.0,Автотовары,hard_suspicious,filtron / фильтр воздушный filtron ap134 10,filtron фильтр воздушный арт. ap1347,filtron / фильтр воздушный filtron ap134 10,filtron фильтр воздушный арт. ap1347,"{""артикул производителя"":""ap134/10"",""оем номер"":""paf5469; caf101106p; b13mr0140; lx 2061/1; la-2070; 16-12 321 0018; wg1216183; 180042410; wg2222276; ag 325/3; 1715042; p523a; 30.688.00; wg1019291; adr162221; dp1110.10.0538; 20043; 33006-lf-pcs-ms; lvfa1626; 728700; 20-00-043; b2r067pr; lfaf572; s 3688 a; v46-0896; fai152; ag 325; 50014568; afau133; qfa0921; ca11652; 26-0998; a-25990; sb 2343; wg2152157; f228801; md-8738; a141769; r132t04; 1500582; wg2206426; a43001; e1104l; 60126; elp9343; k 7046; 801001290; eaf3629.10; fa1051; dfa0701; daf2061/1; fa194z; a1576; cp 0120 f; a2500; f 026 400 377; sa 4128; 18597; ar11652pms; eaf828; 1682949680; 140-4002; lf-1975; b13cr0068; pa3613; wa9754; bfa2463; ma3186; pa7785; fa-043s; c 33 006; maf-3043; sb 2294; 701007; a63613; hp 2312; pf1961; 71-01092-sx; wg1700358; 28.0002-0460.2; 48538; 16 54 694 66r; ap134/10"",""марка автомобиля"":""dacia; lada; renault"",""длина упаковки"":""28 см"",""высота упаковки"":""34 см"",""ширина упаковки"":""28 см"",""валюта"":""rub""}","{""артикул"":""1090198"",""бренд"":""filtron"",""высота, мм"":""57"",""oem-номер"":""e147244; 165460588r; 165469040r; 1654600qar; 16546bn70a; 1654600q2m; 16546bc40a; 16546bn701; 2232400qab; 1000204; 8200216005; 8200399214; 8200437229"",""партномер (артикул производителя)"":""ap1347"",""тип"":""фильтр воздушный"",""вид техники"":""легковые автомобили"",""длина, мм"":""239""}",32f1a85c1c09e59c9970b1f44502fc9d82108a14831953e7e2ccf52065b2648c,e116aa2fec72cd7e017d2759b023533589c4d5001542e89471f607a8cd654c61,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0.42857142857142855,0.8675192594528198,0,0,1.0,1.0,0.0,0.0,0.031958263,0.022369526,0.026357215
498216271910,60129692874,60129692874,498216271910,1.0,Аптека,hard_suspicious,"acuvue астигматические линзы oasys for astigmatism with hydraclear plus, 6 шт., -6.50 / 8.6/-2.25/140, 2 недели","контактные линзы acuvue oasys for astigmatism with hydraclear plus, 6 шт., r 8,6, d -6,5, cyl: -2,25, aх: 140","acuvue астигматические линзы oasys for astigmatism with hydraclear plus, 6 шт., -6.50 / 8.6/-2.25/140, 2 недели","контактные линзы acuvue oasys for astigmatism with hydraclear plus, 6 шт., r 8,6, d -6,5, cyl: -2,25, aх: 140","{""ось (axis)"":""140"",""бренд"":""acuvue"",""цилиндр (cyl)"":""-2.25"",""страна-изготовитель"":""сша"",""диаметр, мм"":""14.5"",""радиус кривизны"":""8.6"",""материал контактных линз"":""сенофилкон а"",""режим ношения"":""24 часа"",""количество в упаковке"":""6"",""оптическая сила"":""-6.50"",""кислородопропускание, dk/t"":""129"",""дней до замены"":""2 недели"",""тип"":""астигматические линзы"",""влагосодержание, %"":""38"",""вес товара, г"":""15""}","{""тип линз"":""астигматические"",""частота замены"":""две недели"",""диаметр"":""14.5 мм"",""влагосодержание"":""38%"",""кислородопроницаемость"":""129 dk/t"",""вид материала"":""силикон-гидрогелевые"",""материал"":""сенофилкон а"",""режим ношения"":""гибкий"",""количество линз в упаковке"":""6"",""уф-фильтр"":""есть"",""страна-производитель"":""сша"",""линейка"":""oasys for astigmatism"",""срок годности"":""365 дн."",""срок службы"":""14 дн., с момента вскрытия индивидуальной упаковки"",""цилиндр "":""-2,25"",""состояние товара"":""новый"",""оптическая сила"":""-6,5"",""ось "":""140""}",92b724a496af15bcd1716e784f4d58b7c80852c2431ee1cfdc4ef836209ee85b,22ab6b3cde224df3332e25ca0ecb65c97c96dcd77f1cbb36ac01d57bb561af04,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0.6086956521739131,0.5700121521949768,1,0,1.0,0.0,0.0,0.0,0.015454495,0.010669118,0.00775262
498216301995,292057849989,292057849989,498216301995,1.0,Электроника,hard_suspicious,"baseus кабель питания usb 2.0 type-a/usb type-c, apple lightning, 1.5 м, черный","baseus кабель 3в1 baseus, tungsten gold one-for-three, microusb+type-c+lightning,3.5a, 1.5 м, черный","baseus кабель питания usb 2.0 type-a/usb type-c, apple lightning, 1.5 м, черный","baseus кабель 3в1 baseus, tungsten gold one-for-three, microusb+type-c+lightning,3.5a, 1.5 м, черный","{""бренд"":""baseus"",""коннектор 1"":""usb 2.0 type-a"",""коннектор 2"":""micro-usb 2.0 type-b"",""версия интерфейса"":""usb 2.0"",""внешняя оболочка кабеля"":""пвх (поливинилхлорид)"",""цвет товара"":""черный"",""материал проводника"":""алюминий"",""тип коннектора 1"":""штекер (male)"",""тип коннектора 2"":""штекер (male)"",""количество выходных разъемов"":""4"",""страна-изготовитель"":""китай"",""размеры, мм"":""1500"",""конструктивные особенности"":""тканевая оплетка"",""интерфейсы"":""usb type-c"",""длина, м"":""1.5"",""макс. ток, а"":""3.5"",""назначение"":""для gps-навигаторов"",""комплектация"":""кабель в фирменной упаковке"",""тип"":""кабель питания"",""гарантийный срок"":""14 при сохранении товарного вида упаковки""}","{""тип"":""кабель"",""разъемы"":""usb type-c (m) - lightning (m)""}",84830c2c0ae5e9750df869abcbabcb41de02c23d0b1cfb49502c690750caeccd,c45c4904462f7f8a78ff02f56a0a6b06c97ed551adbdff1a96ed9e0a0952f0d1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.375,0.3755395710468292,1,0,0.0,0.0,0.0,0.0,0.3644839,0.27638417,0.16830203
498216338331,704374788576,498216338331,704374788576,1.0,Строительство и ремонт,hard_suspicious,"lustrof бра, e27, 12 вт",/ настенный светильник,"lustrof бра, e27, 12 w",/ настенный светильник,"{""площадь освещения, кв.м"":""4"",""бренд"":""lustrof"",""комплектация лампочками"":""да"",""тип цоколя"":""e27"",""цвет товара"":""золотой"",""страна-изготовитель"":""германия"",""степень защиты"":""ip20"",""тип крепления"":""планка"",""высота, мм"":""350"",""макс. мощность ламп, вт"":""12"",""вид ламп"":""светодиодная"",""напряжение питания, в"":""220"",""материал плафона"":""стекло"",""крепление"":""настенное"",""количество ламп, шт"":""2"",""комплектация"":""светильник, лампочки"",""упаковка"":""картонная коробка"",""цвет плафона"":""белый"",""вид питания"":""от сети 220в"",""единиц в одном товаре"":""1"",""тип"":""бра"",""вес товара, г"":""1500"",""ширина, мм"":""300"",""длина, мм"":""160""}","{""вид бра, лампы"":""накаливания"",""напряжение"":""220"",""материал изделия"":""металл"",""тип цоколя"":""e27"",""тип светильника"":""настенный"",""количество ламп"":""2 шт."",""степень пылевлагозащиты"":""ip20"",""глубина предмета"":""16 см"",""высота предмета"":""35 см"",""ширина предмета"":""30 см"",""цвет"":""желтый"",""способ монтажа"":""планка"",""тип монтажа"":""настенный"",""вес с упаковкой (кг)"":""2 кг"",""модель"":""sollemnis 2621-2w"",""гарантийный срок"":""1 год"",""страна производства"":""китай"",""комплектация"":""настенный светильник, инструкция, монтажный комплект"",""длина упаковки"":""30 см"",""высота упаковки"":""27 см"",""ширина упаковки"":""22 см"",""валюта"":""rub""}",a4d9a1c44ee8b49e89bd9af460a593020196f8f65962c1d8746cc941a6402383,33f1d42159c960af2278ef86168c855d23f74a474071888c37793ca6698b7d69,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.58438593,0.11692229,0.02065351
498216358197,17179894505,17179894505,498216358197,1.0,Красота и гигиена,hard_suspicious,"не определен зубная паста детская для сына и дочки, 50 мл","зубная паста детская family look для сына и дочки, 50 мл, 3 штуки","не определен зубная паста детская для сына и дочки, 50 ml","зубная паста детская family look для сына и дочки, 50 ml, 3 штуки","{""бренд"":""не определен"",""тип"":""зубная паста"",""объем"":""50 мл""}","{""целевая аудитория"":""детская"",""способ применения"":""небольшое количество пасты нанести на зубную щётку и массировать зубы и десны в течение 2-3 минут"",""бренд"":""family look"",""состав"":""косметическая основа 100%"",""страна-изготовитель"":""россия"",""особенности состава"":""без фтора"",""единиц в одном товаре"":""3"",""действие"":""укрепление дёсен"",""тип"":""зубная паста"",""объем, мл"":""50""}",dcd74c4ee0f3f34106f66b9029bb32f111d1fcc87bb41bd2750aae578e40b028,f5f761f7f5af02ab2f71ab4b09fec95304cc076006e453dd41e0bda4ff0a08b3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.6,0.6960079669952393,0,0,1.0,0.0,0.0,0.0,0.054733347,0.024599269,0.03568619
