audit_issue,id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
sku_vs_human_title,764504299517,429496866447,429496866447,764504299517,1.0,Товары для животных,hard_suspicious,"usond двойная миска для собак usond, металл, сталь, серебристый, 2 шт по 0,75 л","юсонд мм-016 подставка квадратная+металлические миски 1,5л напольная","usond двойная миска для собак usond, металл, сталь, серебристый, 2 шт по 0.75 l",юсонд мм-016 подставка квадратная+металлические миски 1.5 l напольная,"{""бренд"":""usond"",""вид миски"":""двойная миска"",""вид животного"":""собаки"",""материал"":""металл; сталь"",""цвет"":""серебристый"",""общий объем, в литрах"":""1.5"",""объем одной миски, в литрах"":""0.75"",""размер животного"":""средний"",""особенности"":""со штативом"",""форма"":""круг"",""код товара"":""100024132175""}","{""артикул"":""00-00011176"",""вид миски"":""одинарная"",""бренд"":""нет бренда"",""цвет товара"":""разноцветный"",""упаковка"":""пакет"",""предназначено для"":""для кошек"",""единиц в одном товаре"":""1"",""тип"":""миска для животных"",""гарантийный срок"":""365"",""вес товара, г"":""1000""}",27b2a192add52d6d96a8c0acdd87d4c6fb5b98ddc1cdc2270281e1baec8637cf,4456d6714e0a960b2add09293b002fb76e6c51c7f9f6ef65e7410a72cf45a446,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,0.041666666666666664,0.10196256637573242,1,1,1.0,1.0,0.0,1.0,0.02087144,0.104681276,0.044474885
sku_vs_human_title,566935777193,489626414868,489626414868,566935777193,0.0,Автотовары,hard_clean,опора шаровая audi 80 без г у 86 (произведено в турции) patron ps3286r,patron / опора шаровая audi 80 без г/у 86- произведено в турции,опора шаровая audi 80 без г у 86 (произведено в турции) patron ps3286r,patron / опора шаровая audi 80 без г/у 86- произведено в турции,"{""альтернативные артикулы товара"":""893407366a; 89407366a;"",""артикул"":""вт0000000000000000014883"",""бренд"":""patron"",""цвет товара"":""черный"",""страна-изготовитель"":""турция"",""oem-номер"":""893407366a; 89407366a"",""комплектация"":""опора шаровая audi: 80 без г/у 86- (произведено в турции) patron ps3286r"",""партномер (артикул производителя)"":""ps3286r"",""тип"":""опора шаровая"",""вид техники"":""легковые автомобили"",""гарантийный срок"":""1 год/20 000 км""}","{""артикул производителя"":""ps3286l"",""оем номер"":""893407365a"",""сторона установки"":""l"",""марка автомобиля"":""audi"",""длина упаковки"":""15 см"",""высота упаковки"":""10 см"",""ширина упаковки"":""10 см"",""валюта"":""rub""}",c39ee32c3cb46e8741f112652dc7cc9848143aefa60fb9067a668d5b3718d163,473d9939e65e3b9c29f6f3d1a7799521abf7959945e28ea2a163007b0d81bd1e,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,0.9230769230769231,0.7139497399330139,0,0,1.0,1.0,0.0,0.0,0.82918423,0.06719348,0.1826247
sku_vs_human_title,326417622654,412316907914,326417622654,412316907914,0.0,Спорт и отдых,hard_clean,"мышь-незацепляйка namazu mouse с лепестками, 76 мм, 26 г, цвет 18, крючок-двойник yr hooks (bn) #2/0","мышь-незацепляйка namazu mouse с лепестками, 76 мм, 26 г, цвет 16, крючок-двойник yr hooks (bn) #2/0 n-mp76-26-16","мышь-незацепляйка namazu mouse с лепестками, 76 mm, 26 g, цвет 18, крючок-двойник yr hooks (bn) #2/0","мышь-незацепляйка namazu mouse с лепестками, 76 mm, 26 g, цвет 16, крючок-двойник yr hooks (bn) #2/0 n-mp76-26-16","{""цвет товара"":""№18"",""тип"":""силиконовая приманка"",""длина"":""76 мм"",""вес"":""26 г"",""вид крючка/вертлюжка"":""двойной"",""вид"":""мышь"",""плавучесть"":""суспендер"",""особенности"":""с лепестком"",""дополнительная информация"":""крючок: впаянный""}","{""бренд"":""namazu"",""цвет товара"":""темно-серый"",""страна-изготовитель"":""китай"",""плавучесть"":""плавающий (floating)"",""вид крючка"":""двойной"",""длина, мм"":""76"",""количество в упаковке, шт"":""1"",""количество упаковок, шт"":""1"",""упаковка"":""блистер"",""тип"":""мягкая приманка для рыбалки"",""вид мягкой приманки"":""несъедобная"",""вес, г"":""26""}",f16f1776d583d1a9ba19fa1b2090e11377853fcb094eac1d5592442902747069,1aa1d21f713c56143afd44480756f26a0b349baa83e187fd4b52ea111276a69c,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.8181818181818182,0.8826227188110352,1,0,0.0,0.0,0.0,1.0,0.24873304,0.015537534,0.05274512
sku_vs_human_title,755914267519,34359825675,34359825675,755914267519,0.0,Галантерея и аксессуары,hard_clean,thom richard очки солнцезащитные tr9517,thom richard очки солнцезащитные,thom richard очки солнцезащитные tr9517,thom richard очки солнцезащитные,"{""артикул"":""mp002xm23fhw"",""состав"":""материал 1: металл - 100%; материал 2: поликарбонат - 100%"",""ширина"":""6 см"",""расстояние между дужками"":""14.5"",""сезон"":""мульти"",""цвет"":""серебряный"",""цвет линз"":""серый"",""защита от ультрафиолета"":""1"",""светопропускаемость"":""3"",""цвет линз изнутри"":""серый"",""комплектация"":""очки солнцезащитные, чехол"",""гарантийный период"":""30 дней"",""страна производства"":""китай"",""коллекция"":""весна-лето 2023""}","{""целевая аудитория"":""взрослая"",""артикул"":""tr9506 col.17-g15"",""наличие флексов"":""нет"",""бренд"":""thom richard"",""категория защиты линзы"":""3 (18–8% светопропускания)"",""коллекция"":""весна-лето 2022"",""цвет товара"":""хаки"",""цвет линзы"":""темно-зеленый"",""страна-изготовитель"":""китай"",""размер заушника, мм"":""148"",""цвет оправы"":""темно-зеленый"",""материал оправы"":""металл"",""высота линзы, мм"":""41"",""материал линзы"":""поликарбонат"",""ширина линзы, мм"":""64"",""форма очков"":""авиаторы"",""размер моста на переносице, мм"":""13"",""комплектация"":""чехол;очки"",""упаковка"":""картонная коробка"",""пол"":""мужской"",""общая ширина, мм"":""145"",""тип"":""очки солнцезащитные"",""поляризация"":""да""}",105103ae19f9fad9a4914171165d32826e6d3efcee2af4fb577e1e5dbcd54fbb,ca19f6fff314ac3be048dc36e9da32c809625e457190a4a705093051ede92bce,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.8,0.8533130884170532,0,0,0.0,1.0,0.0,1.0,0.027377155,0.024036165,0.017517617
sku_vs_human_title,730144509933,326417519799,326417519799,730144509933,0.0,Аптека,hard_clean,"фотохромные очки с футляром на магните proud мод. 67070 цвет 1 с линзами nikita 1.56 colophony gray, hmc+ 0.00 рц 64-66","фотохромные очки с футляром на магните proud мод. fb03-06 цвет 1 с линзами nikita 1.56 colophony gray, hmc+ +4.00 рц 64-66","фотохромные очки с футляром на магните proud мод. 67070 цвет 1 с линзами nikita 1.56 colophony gray, hmc+ 0.00 рц 64-66","фотохромные очки с футляром на магните proud мод. fb03-06 цвет 1 с линзами nikita 1.56 colophony gray, hmc+ +4.00 рц 64-66","{""наличие флексов"":""нет"",""затемнение"":""серый фотохром 80%"",""бренд"":""proud"",""цвет товара"":""черный"",""название цвета"":""black & blue"",""страна-изготовитель"":""россия"",""размер заушника, мм"":""140"",""коллекция (год)"":""2023.0"",""конструкция очков"":""ободковые"",""форма оправы"":""прямоугольная"",""материал оправы очков"":""металл"",""материал линз"":""пластик"",""стиль оправы"":""спортивный"",""форма лица"":""квадратная"",""покрытие линз"":""упрочняющее, просветляющее, металлизированное (защита от электромагнитных волн) emi, uv400, водоотталкивающее и антистатическое"",""высота линзы, мм"":""36"",""ширина линзы, мм"":""56"",""размер моста на переносице, мм"":""17"",""расстояние между оптическими центрами"":""64-66"",""оптическая сила"":""0.00"",""комплектация"":""очки proud с полимерными линзами nikita 1.56 colophony gray, hmc+, микрофибровая салфетка для ухода, футляр на магните."",""пол ребенка"":""унисекс"",""пол"":""мужской"",""общая ширина, мм"":""137"",""тип"":""очки для чтения""}","{""диоптрии"":""+ 4.00"",""цвет оправы"":""зеленый, черный"",""назначение"":""корректирующие"",""конструкция"":""ободковая"",""материал оправы"":""пластик"",""материал линз"":""пластик"",""форма оправы"":""прямоугольная"",""покрытие линз"":""блокирующее ультрафиолет, упрочняющее, водоотталкивающее и антистатическое, металлизированное (защита от электромагнитных волн) emi, просветляющее"",""пол"":""мужские"",""ширина линзы"":""55 мм"",""высота линзы"":""41 мм"",""межцентровое расстояние"":""64-66"",""длина заушника"":""145 мм""}",00f4e71ac76f5c1c2733e58bf8c23fd2f644c8747ddd4d50ecccd7b7c5ee3861,18194c46c3a5de9079ae6eb75a8c901946bb5b95baea29e75996d91e4a592995,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.8,0.8242757320404053,2,0,0.0,0.0,0.0,1.0,0.001012286,0.0019271001,0.008413928
sku_vs_human_title,541166017171,824633781761,541166017171,824633781761,0.0,Автотовары,hard_clean,колодки тормозные miles e110372 задние,miles / колодки тормозные задние,колодки тормозные miles e110372 задние,miles / колодки тормозные задние,"{""артикул"":""e110372"",""место установки"":""задние"",""бренд"":""miles"",""страна-изготовитель"":""китай"",""oem-номер"":""toyota 04466-42020; toyota 04466-42030; toyota 04466-42040; toyota 04466-42050"",""партномер (артикул производителя)"":""e110372"",""тип"":""колодки тормозные"",""вид колодок"":""дисковые"",""вид техники"":""легковые автомобили""}","{""артикул производителя"":""e410005"",""оем номер"":""93192623; e510005; 50 91 6718; 62 91 6890; 1360304; c2y3-26-48za; 13322091; 93190338; 4254.a8; 16864; 1763677; 1683374; bp43028; j3613019; 201101580; 201101710; 25814674; 16718; 1809458; 201101550; 40 91 6744; 1360306; 1753860; 15271565; 93183140; ada104263; e110005; 50 91 6864; 1233679; bpyk-26-48zb; 93172190; 4254.05; ada104249; 16744; 201101720; 1809259; 1360254; 13046072532n-set-ms; 1605196; 93176116; 1566096; 16890; saab 12 79 9240; ford 1233679; ford 1360254; ford 1360304; ford 1360306; ford 1566096; opel 1605117; opel 1605196; opel 1605973; opel 1605993; ford 1753860; volvo 30736610; volvo 30742031; renault 4406 000 02r; renault 4406 016 89r; volvo 8683615; saab 93 18 3140; saab 931903388; mazda bpyk-26-48z; mazda bpyk-26-48za; mazda bpyk-26-48zb; jaguar c2c 27271; jaguar c2p 17595; mazda c2y3-26 48za; e410005; e410005"",""марка автомобиля"":""citroën; ford; jaguar; mazda; opel; peugeot; renault; saab; volvo"",""длина упаковки"":""10 см"",""высота упаковки"":""20 см"",""ширина упаковки"":""10 см"",""валюта"":""rub""}",3304966ad130a5bf67ad7cfb3f78c2abb878e8963a24896f5e181a7a4ebabc0a,af44baf802827493d0ff125590db220211a22b7fe2faee7c82df2134490079da,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.8,0.8133469223976135,0,0,1.0,1.0,0.0,0.0,0.18198457,0.020879576,0.03654269
sku_vs_human_title,120535,807453903527,120535,807453903527,0.0,Аптека,hard_clean,очки fedrov мод. 32207 цвет 1 с линзами glance 0.00 рц 60-62,очки fedrov мод. 32207 цвет 1 с линзами glance cr-39 -6.00 рц 60-62,очки fedrov мод. 32207 цвет 1 с линзами glance 0.00 рц 60-62,очки fedrov мод. 32207 цвет 1 с линзами glance cr-39 -6.00 рц 60-62,"{""наличие флексов"":""да"",""бренд"":""fedrov"",""цвет товара"":""золотой"",""название цвета"":""gold & black"",""страна-изготовитель"":""россия"",""размер заушника, мм"":""138"",""конструкция очков"":""ободковые"",""форма оправы"":""круглая"",""материал оправы очков"":""металл"",""материал линз"":""пластик"",""стиль оправы"":""повседневный"",""форма лица"":""квадратная"",""покрытие линз"":""упрочняющее, просветляющее, металлизированное (защита от электромагнитных волн) emi, uv400, водоотталкивающее и антистатическое"",""высота линзы, мм"":""48"",""ширина линзы, мм"":""52"",""размер моста на переносице, мм"":""18"",""расстояние между оптическими центрами"":""60-62"",""оптическая сила"":""0.00"",""комплектация"":""очки fedrov с полимерными линзами glance (германия), микрофибровая салфетка для ухода"",""пол ребенка"":""унисекс"",""пол"":""женский"",""общая ширина, мм"":""133"",""тип"":""очки для чтения""}","{""диоптрии"":""- 6.00"",""цвет оправы"":""золотистый, черный"",""назначение"":""корректирующие"",""конструкция"":""ободковая"",""материал оправы"":""металл"",""материал линз"":""пластик"",""форма оправы"":""круглая"",""покрытие линз"":""отсутствует"",""пол"":""женские"",""особенности"":""салфетка в комплекте"",""ширина моста"":""18 мм"",""ширина линзы"":""52 мм"",""высота линзы"":""48 мм"",""межцентровое расстояние"":""60-62"",""длина заушника"":""138 мм""}",e78e70fcad5a0db84856a36cc298a9745b097f6ef16747aa05db82db2bdb3d18,26f539946fe471be19efebb80725630cdab56d0aaf54dddc432fd72f223ad946,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.7647058823529411,0.8421860933303833,1,0,0.0,0.0,0.0,1.0,0.013368683,0.014833975,0.011504824
sku_vs_human_title,51539710543,609885480626,51539710543,609885480626,0.0,Музыкальные инструменты,hard_clean,струны для электрогитары la bella hrs-75,струны для электрогитары la bella hrs-xl,струны для электрогитары la bella hrs-75,струны для электрогитары la bella hrs-xl,"{""бренд"":""la bella"",""материал"":""сталь"",""назначение"":""электрогитара"",""количество в упаковке, шт"":""7"",""калибр струн"":""1; 14; 18; 36; 46; 52; 70"",""натяжение"":""medium tension"",""страна-производитель"":""сша"",""тип оплётки"":""круглая"",""цвет струн"":""серебро"",""сердечник"":""гексагональный"",""полимерное покрытие"":""нет"",""код товара"":""100026263872""}","{""бренд"":""la bella"",""партномер"":""hrsxl"",""назначение муз. аксессуара"":""для электрогитары"",""тип"":""аксессуар для струнных"",""гарантийный срок"":""14 дней""}",ac5d30989edaf660eca69ac210a4d0379567d34ade1aa46e2ee590f4ce1e2844,2f3ed36b52bdf9e459f09fa16e33b802f82c1bba662e9208c996e03cc24fd646,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.75,0.8109806776046753,0,0,0.0,1.0,0.0,0.0,0.014396798,0.014988482,0.035294157
sku_vs_human_title,85899353560,738734499020,85899353560,738734499020,0.0,Автотовары,hard_clean,ремень поликлиновой hola ph5705,hola / ремень поликлиновой,ремень поликлиновой hola ph5705,hola / ремень поликлиновой,"{""артикул"":""599594"",""бренд"":""hola"",""количество, штук"":""1"",""партномер (артикул производителя)"":""ph5705"",""тип"":""ремень поликлиновой""}","{""артикул производителя"":""ph6976"",""длина упаковки"":""8 см"",""высота упаковки"":""3 см"",""ширина упаковки"":""14 см"",""валюта"":""rub""}",04d2eb6acdc45a8f1d3d1f44fa3942c6d3b7cceb67f0993e702eb4f31113968d,49fb6212ba7791f6b31619934a6f12e786a23eb6f94b2c8e68cb22e7e2dabcf0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.75,0.8257297277450562,0,0,0.0,1.0,0.0,0.0,0.23703746,0.03816588,0.03567857
sku_vs_human_title,309237717008,515396104928,309237717008,515396104928,0.0,Электроника,hard_clean,ноутбук lenovo thinkbook 15 g4 iap gray (21dj009fru),lenovo thinkbook 15 g4 iap ноутбук,ноутбук lenovo thinkbook 15 g4 iap gray (21dj009fru),lenovo thinkbook 15 g4 iap ноутбук,"{""модель"":""thinkbook 15 g4 iap"",""артикул производителя"":""21dj009fru"",""бренд"":""lenovo"",""тип"":""ноутбук"",""назначение"":""универсальный"",""операционная система"":""без ос"",""диагональ экрана, в дюймах"":""15.6"",""разрешение экрана"":""1920x1080"",""частота обновления, гц"":""60"",""поверхность экрана"":""матовая"",""тип экрана"":""ips"",""производитель процессора"":""intel"",""серия процессора"":""core i5"",""модель процессора"":""1235u"",""количество ядер процессора"":""10"",""тактовая частота процессора, ггц"":""1.3"",""объем оперативной памяти, гб"":""16"",""тип памяти"":""ddr4"",""объем жесткого диска hdd, гб"":""0"",""объем ssd, гб"":""256"",""интерфейс ssd"":""m.2"",""тип графического адаптера"":""интегрированный"",""производитель графического адаптера"":""intel"",""модель графического процессора"":""iris xe graphics"",""объем видеопамяти, гб"":""sma"",""поддержка wi-fi"":""да"",""поддержка bluetooth"":""да"",""встроенная веб-камера"":""да"",""наличие numpad"":""да"",""интерфейсы ноутбука"":""hdmi - 1; rj-45 ethernet; thunderbolt - 1; usb 3.2 gen1 - 2; usb 3.2 type-c - 1"",""картридер"":""да"",""оптический привод"":""отсутствует"",""встроенные динамики"":""да"",""встроенный микрофон"":""да"",""цвет корпуса"":""серый"",""высота, см"":""23.5"",""ширина, см"":""35.7"",""толщина, см"":""1.89"",""вес, кг"":""1.7"",""комплект поставки"":""ноутбук, документация, кабель питания с адаптером, диск с по (опция)"",""код товара"":""600013500082""}","{""бренд"":""lenovo"",""модель процессора"":""intel core i5"",""гарантийный срок"":""1 год""}",9ec16ea33d7f9810d510f9c2ab3f796a430ea824c903ac6ad4a27568187e1433,5783fa8cc7437975b97eb348aac0fab492b0370439c121543bf71291b68fe543,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.75,0.7588148713111877,0,0,0.0,1.0,0.0,0.0,0.6735508,0.8455478,0.8861349
sku_vs_human_title,412316910760,807453962267,412316910760,807453962267,0.0,Музыкальные инструменты,hard_clean,crafter pg g-1000ce - гитара электроакустическая шестиструнная,crafter pg g-mahoce - гитара электроакустическая шестиструнная,crafter pg g-1000ce - гитара электроакустическая шестиструнная,crafter pg g-mahoce - гитара электроакустическая шестиструнная,"{""артикул производителя"":""pg g-1000ce"",""бренд"":""crafter"",""страна-производитель"":""южная корея"",""вес, кг"":""2.5"",""ширина, см"":""41"",""длина, см"":""105"",""высота, см"":""12"",""материал корпуса"":""массив палисандра"",""количество ладов"":""21"",""количество струн"":""6"",""цвет корпуса"":""натуральный"",""материал верхней деки"":""ель энгельмана"",""колки"":""позолоченные"",""материал нижней деки"":""палисандр"",""накладка на гриф"":""палисандр"",""материал грифа"":""красное дерево"",""материал струн"":""металл"",""для левшей"":""нет"",""пьезодатчик"":""да"",""активная электроника"":""да"",""мензура, дюйм"":""25.5"",""ширина грифа, мм"":""42.9"",""тюнер"":""нет"",""форма гитары"":""гранд аудиториум"",""чехол"":""да"",""код товара"":""100060015854""}","{""материал корпуса/верхней деки"":""ель"",""материал нижней деки"":""красное дерево"",""бренд"":""crafter"",""цвет товара"":""бежевый"",""название цвета"":""натуральный"",""страна-изготовитель"":""корея"",""материал накладки грифа"":""палисандр"",""ширина грифа, мм"":""43"",""количество ладов, шт."":""20"",""мензура, мм"":""647.7"",""партномер"":""dnt-62238"",""материал грифа"":""красное дерево"",""крепление грифа"":""вклеенный"",""комплектация"":""crafter pg g-mahoce - гитара электроакустическая шестиструнная"",""материал обечайки"":""красное дерево"",""наличие звукоснимателя"":""true"",""материал струн"":""бронза"",""количество струн"":""6"",""тип"":""электроакустическая гитара"",""вес товара, г"":""2550""}",b937602cb7f58ac3fb389c873b11df1037f14b71757e2930dd1f3785881ffdc0,70f94eceba70c4d5cb1bd90d878f3d8071a11668dcfcd837c311746281594d21,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.75,0.7785910367965698,0,0,0.0,1.0,0.0,0.0,0.023011733,0.011770578,0.02936462
sku_vs_human_title,618475416500,68719534236,68719534236,618475416500,0.0,Аптека,hard_clean,"melorsh фотохромные очки с футляром-змейка melorsch мод. 2098 цвет 2 с линзами nikita 1.56 colophony gray, hmc+ +0.75 рц 60-62","фотохромные очки с футляром-змейка melorsch мод. th9002 цвет 4 с линзами nikita 1.56 colophony gray, hmc+ -1.75 рц 62-64","melorsh фотохромные очки с футляром-змейка melorsch мод. 2098 цвет 2 с линзами nikita 1.56 colophony gray, hmc+ +0.75 рц 60-62","фотохромные очки с футляром-змейка melorsch мод. th9002 цвет 4 с линзами nikita 1.56 colophony gray, hmc+ -1.75 рц 62-64","{""диоптрии"":""+ 0.75"",""цвет оправы"":""синий, черный"",""назначение"":""для чтения лежа"",""конструкция"":""ободковая"",""материал оправы"":""пластик"",""материал линз"":""пластик"",""форма оправы"":""бабочка"",""покрытие линз"":""блокирующее ультрафиолет, упрочняющее, водоотталкивающее и антистатическое, металлизированное (защита от электромагнитных волн) emi, просветляющее"",""пол"":""женские"",""ширина линзы"":""54 мм"",""высота линзы"":""47 мм"",""межцентровое расстояние"":""60-62"",""длина заушника"":""144 мм""}","{""наличие флексов"":""да"",""затемнение"":""затемнение от воздействия ультрафиалета."",""бренд"":""melorsch"",""цвет товара"":""синий"",""название цвета"":""blue"",""страна-изготовитель"":""россия"",""размер заушника, мм"":""140"",""коллекция (год)"":""2023"",""конструкция очков"":""ободковые"",""форма оправы"":""wayfarer"",""материал оправы очков"":""пластик"",""материал линз"":""пластик"",""стиль оправы"":""спортивный"",""форма лица"":""квадратная"",""покрытие линз"":""упрочняющее, просветляющее, металлизированное (защита от электромагнитных волн) emi, uv400, водоотталкивающее и антистатическое"",""высота линзы, мм"":""40"",""ширина линзы, мм"":""56"",""размер моста на переносице, мм"":""17"",""расстояние между оптическими центрами"":""62-64"",""оптическая сила"":""-1.75"",""комплектация"":""очки melorsch с полимерными линзами nikita 1.56 colophony gray, hmc+, микрофибровая салфетка для ухода, футляр-змейка."",""пол ребенка"":""унисекс"",""пол"":""мужской"",""общая ширина, мм"":""140"",""тип"":""очки для дали""}",791cc689986edad19c975d89ac02746948c7eeabf209eb3026d8d38f168fbd6f,6ff0a5282bbba26b3d920575a6f0c0361ddc6f9a83edb2625bb0ba25e99ac2cc,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.6923076923076923,0.7943313717842102,3,0,0.0,0.0,0.0,1.0,0.0006344075,0.00081114925,0.006368338
sku_vs_human_title,558345816428,188978665496,188978665496,558345816428,0.0,Аптека,hard_clean,"тонированные очки с футляром-змейка melorsch мод. sg2213 цвет 3 с линзами nikita 1.56 gradient brown, hma/emi -1.50 рц 68-70","тонированные очки с футляром-змейка melorsch мод. 2093 цвет 1 с линзами nikita 1.56 gradient brown, hma/emi -0.50 рц 62-64","тонированные очки с футляром-змейка melorsch мод. sg2213 цвет 3 с линзами nikita 1.56 gradient brown, hma/emi -1.50 рц 68-70","тонированные очки с футляром-змейка melorsch мод. 2093 цвет 1 с линзами nikita 1.56 gradient brown, hma/emi -0.50 рц 62-64","{""наличие флексов"":""да"",""затемнение"":""тонировка, градиент."",""бренд"":""melorsch"",""цвет товара"":""синий"",""название цвета"":""blue"",""страна-изготовитель"":""россия"",""размер заушника, мм"":""145"",""коллекция (год)"":""2023"",""конструкция очков"":""ободковые"",""форма оправы"":""wayfarer"",""материал оправы очков"":""пластик"",""материал линз"":""пластик"",""стиль оправы"":""повседневный"",""форма лица"":""квадратная"",""покрытие линз"":""упрочняющее, просветляющее, металлизированное (защита от электромагнитных волн) uv-350, водоотталкивающее и антистатическое"",""высота линзы, мм"":""46"",""ширина линзы, мм"":""56"",""размер моста на переносице, мм"":""18"",""расстояние между оптическими центрами"":""68-70"",""оптическая сила"":""-1.50"",""комплектация"":""очки melorsch с полимерными линзами nikita 1.56 gradient brown, hma/emi, микрофибровая салфетка для ухода, футляр-змейка."",""пол ребенка"":""унисекс"",""пол"":""мужской"",""общая ширина, мм"":""144"",""тип"":""очки для дали""}","{""диоптрии"":""- 0.50"",""цвет оправы"":""черный-матовый"",""назначение"":""корректирующие"",""конструкция"":""ободковая"",""материал оправы"":""пластик"",""материал линз"":""пластик"",""форма оправы"":""прямоугольная"",""покрытие линз"":""упрочняющее, водоотталкивающее и антистатическое, металлизированное (защита от электромагнитных волн) uv-350, просветляющее"",""пол"":""унисекс"",""ширина линзы"":""55 мм"",""высота линзы"":""42 мм"",""межцентровое расстояние"":""62-64"",""длина заушника"":""143 мм""}",8f6444feb0eb0079550d6ef3a9a553feec11515b2522a49407e218955cab01c2,43b56fde984020f32ea357066b62f60720e82bf1c16a7ccdf085cfca10e28144,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.6923076923076923,0.8058731555938721,4,0,0.0,0.0,0.0,1.0,0.00052007835,0.00058454066,0.006290156
sku_vs_human_title,206158554431,515396153674,206158554431,515396153674,0.0,Электроника,hard_clean,"внешний накопитель ssd netac 480  гб z7s type-c, usb 3.2 / nt01z7s-480g-32bk",netac / внешний накопитель ssd 240 гб z7s type-c usb 3.2,"внешний накопитель ssd netac 480 gb z7s type-c, usb 3.2 / nt01z7s-480g-32bk",netac / внешний накопитель ssd 240 gb z7s type-c usb 3.2,"{""бренд"":""netac"",""материал корпуса"":""пластик"",""цвет товара"":""черный"",""страна-изготовитель"":""китай"",""размеры, мм"":""89 x 60 x 12"",""расположение жесткого диска"":""внешний"",""тип накопителя"":""ssd"",""комплектация"":""внешний твердотельный накопитель ssd netac 480 gb z7s usb-c чёрный-серебро, usb 3.2; переходник usb type-a - usb type-c; кабель usb type-a"",""ударопрочный корпус"":""да"",""скорость чтения, мб/с"":""550"",""скорость записи, мб/с"":""480"",""вид накопителя"":""портативный"",""тип"":""внешний ssd-диск"",""объем"":""480 гб"",""гарантийный срок"":""гарантия производителя""}","{""комплектация"":""ssd диск; кабель usb type-c - usb type-c; переходник usb type-c - usb type-a"",""модель"":""внешний накопитель ssd netac 240 гб z7s type-c, usb 3.2; nt01z7s-240g-32bk; ssd диск 240 gb"",""объем накопителя"":""240 гб; 240 gb"",""интерфейс"":""usb 3.0"",""вид разъема"":""usb type c"",""максимальная скорость чтения"":""550 мб/с"",""максимальная скорость записи"":""480 мб/с"",""материал корпуса"":""пластик; металл"",""гарантийный срок"":""гарантия производителя"",""страна производства"":""китай"",""глубина предмета"":""1.2 см"",""ширина предмета"":""6 см"",""высота предмета"":""8.9 см"",""вес товара с упаковкой (г)"":""100 г"",""длина упаковки"":""13 см"",""высота упаковки"":""3 см"",""ширина упаковки"":""10 см"",""валюта"":""rub""}",be44753f368aef06805bcbd2b019829f13b8470d29870d2b95afc923666cda3b,82e955e5bf546a10e6c80353ab7ec3778737a8250dac2b25ccbdf6d9ca14b6b2,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.6875,0.704319417476654,3,2,0.0,0.0,1.0,0.0,0.1044152,0.01130205,0.012920846
sku_vs_human_title,377957228185,386547222825,377957228185,386547222825,0.0,Автотовары,hard_clean,qf quattro freni датчик парктроника,датчик парктроника quattro freni qf10h00119,qf quattro freni датчик парктроника,датчик парктроника quattro freni qf10h00119,"{""бренд"":""qf quattro freni"",""oem-номер"":""39693swwg01"",""партномер (артикул производителя)"":""qf10h00040"",""тип"":""датчик парктроника""}","{""артикул производителя"":""qf10h00119"",""бренд"":""quattro freni"",""примечание"":""внешний вид изделия может отличаться от фотографий"",""цена за"":""1 шт."",""код товара"":""100031270932""}",aabb8a086240b3c89718d918bcec811cff5d1928a56ee1c5de37be0ab7274208,cc1b87b907b614969d52af2693246b6e5ce3445c5e03d84ee4f34020e95564d8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.8117189407348633,0,0,1.0,1.0,0.0,0.0,0.3652191,0.0327055,0.047729168
